id	nodes	label
222	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Slalom>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SuperG>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Slalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Downhill>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AlpineCombined>]}
223	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AirPistol>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rifle>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Pistol>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#RapidFirePistol>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Trap>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AirPistol>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AirRifle>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skeet>]}
224	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Event>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Event>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TeamEvent>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>]}
225	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
226	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sport>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#OlympicSport>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#OlympicSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#OlympicSport>]}
227	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skating>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>], head=[?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IceDancing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Pairs>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>]},TempateExpression{body=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Luge>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Curling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Biathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skeleton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Bobsleigh>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ice_Hockey>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Short_Track_Speed_Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Speed_skating>]}
228	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
229	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Event>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TeamEvent>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TeamEvent>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TeamEvent>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TeamEvent>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IndividualEvent>]}
230	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GoldMedalWinners>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#MedalWinners>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#MedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GoldMedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#BronzeMedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SilverMedalWinners>]}
231	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>], head=[?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>]},TempateExpression{body=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantParallelSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantParallelSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantParallelSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>]}
232	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Windsurfer>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiff>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HeavyweightDinghy>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Windsurfer>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Keelboat>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Dinghy>]}
233	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#BronzeMedalWinners>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#MedalWinners>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#MedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GoldMedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#BronzeMedalWinners>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SilverMedalWinners>]}
234	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
235	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]}
236	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>], head=[?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantParallelSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SnowboardCross>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Half-pipe>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Pursuit>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#MassStart>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>]},TempateExpression{body=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Luge>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Curling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Biathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skeleton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Bobsleigh>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ice_Hockey>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Moguls>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aerials>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ski_Jumping>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Nordic_Combined>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Snowboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cross_Country_Skiing>]}
237	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]}
238	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Woman>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WomensTeam>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#hasMember>, ?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Individual>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WomensTeam>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#hasMember>, ?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Individual>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Woman>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athlete>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Man>]}
239	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]}
240	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HeavyweightDinghy>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiff>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HeavyweightDinghy>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Windsurfer>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Keelboat>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Dinghy>]}
241	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AlpineCombined>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Alpine_Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SuperG>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GiantSlalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Slalom>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Downhill>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AlpineCombined>]}
